period,variable,value
6,MC_5,-0.03606840798355896
7,MC_5,-0.03712003535945598
8,MC_5,-0.03552782882029111
9,MC_5,-0.0332790294395597
10,MC_5,-0.0311125174608794
11,MC_5,-0.029253706085233745
12,MC_5,-0.02772910676046794
13,MC_5,-0.026497587374856947
14,MC_5,-0.025502688755411288
15,MC_5,-0.02469164280825624
16,MC_5,-0.024020842656627586
17,MC_5,-0.02345616513864151
18,MC_5,-0.022971616112234812
19,MC_5,-0.022547658554906994
20,MC_5,-0.0221697013759715
21,MC_5,-0.02182687336232943
22,MC_5,-0.02151107609445643
23,MC_5,-0.021216269927338105
24,MC_5,-0.020937942138159478
25,MC_5,-0.020672712944271053
26,MC_5,-0.020418044206641468
27,MC_5,-0.020172024037224796
28,MC_5,-0.019933207350907933
29,MC_5,-0.019700497637855793
30,MC_5,-0.019473059140005654
31,MC_5,-0.019250251493459856
32,MC_5,-0.01903158100540019
33,MC_5,-0.0188166642738025
34,MC_5,-0.01860520098405685
35,MC_5,-0.018396953541380177
36,MC_5,-0.018191731803665154
37,MC_5,-0.017989381625536663
38,MC_5,-0.01778977625385822
39,MC_5,-0.017592809858902093
40,MC_5,-0.017398392666494525
1,L_5,-0.46373427603305817
2,L_5,-0.16937021841514854
3,L_5,-0.039199041047707675
4,L_5,0.017628809106070602
5,L_5,0.04180374869225172
6,L_5,0.05150148549702272
7,L_5,0.05483311847288207
8,L_5,0.055411137205867995
9,L_5,0.05483815497543324
10,L_5,0.05381975784611656
