c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
-5.530522663e-315,-0.0,-0.0,-0.0,1.3910611959215826e-5,0.00020392497390592625,0.00014318762544185325,0.003074216758492829,7.818387170372016e-5,-0.002201893558079852,0.00030366286029146947,4.353668061098845e-6,2.757630633634737e-5,0.00012987893619231938,5.252718320308341e-5,2.2163650917265063e-6,6.593863038421172e-8,-0.0
-6.105355814e-315,0.0,0.0,0.0,1.8821187710824798e-6,0.0001371162061205816,-0.0006032116343314059,0.002400168238580928,3.992225041139194e-5,-7.846359775265621e-5,-0.00795764268186389,-3.5064584812217184e-6,-3.555560764879295e-5,-7.279319975338589e-5,-0.0006773528510288607,-3.787505449911847e-6,-2.818214326365608e-7,0.0
-5.49625234e-315,0.0,0.0,0.0,0.00010043718852437286,0.0001938158542393573,3.0116368603803697e-5,0.003038132795300993,7.040202338696283e-5,1.9664483673898726e-5,0.0002765959906468495,-5.7099625459788464e-5,1.6992202887693394e-5,9.500602969366904e-5,-7.791991311111405e-5,1.2038115586111095e-6,9.676690307071018e-9,0.0
-5.790497076e-315,0.0,0.0,0.0,-1.4769500348608773e-5,0.00021471113937854663,8.668931340819826e-5,0.0035228171304184114,8.22343086309113e-5,2.9160250956401166e-5,0.00031158783051842334,3.8320033867372305e-6,-0.0006946809139335348,0.00011012816599672656,-5.294363325802699e-5,1.601970823482718e-6,3.5815011432212776e-8,0.0
-6.052722635e-315,-0.0,-0.0,-0.0,5.078076319984391e-6,0.0002459422078569784,0.00029564037727586307,0.0038909829035790526,9.036480534924986e-5,-8.28552793814579e-5,0.00035273197363611916,5.893288237290226e-6,3.328363858914037e-5,-0.001643958173729816,0.00015911676055542072,3.3888165556023307e-6,1.3168698434090998e-7,-0.0
-5.82123148e-315,0.0,0.0,0.0,-1.5031244593234681e-5,0.00019600407072131666,-8.277220583967083e-5,0.003294822560481509,7.488588375794234e-5,7.104987803713813e-6,0.00028633601563975473,2.4817778650613283e-6,7.784820235057257e-6,7.177087298058432e-5,-0.0026696573419406383,2.978863011999808e-7,-2.750594504691887e-8,0.0
-5.56028129e-315,-0.0,-0.0,-0.0,-6.748213993376616e-6,0.00021628091556537884,0.0001828816525707459,0.0034812785780527376,8.461435868159568e-5,4.413880455080802e-5,0.00031224389809408567,4.837920695824119e-6,3.06520164034354e-5,0.00013464606237589239,8.498869720914218e-5,-2.189917820986331e-5,7.662421006439064e-8,-0.0
-5.45532728e-315,0.0,0.0,0.0,-7.188901041570651e-6,0.00022080069834876887,0.00022525210266531142,0.003509834558535657,8.339563676678307e-5,4.9867868905550886e-5,0.0003166024785073267,5.04087124820273e-6,3.371782078767994e-5,0.00014381668178471083,0.0001234204419130125,2.6384772473967206e-6,-5.5515353411793706e-5,0.0
-7.502293167e-315,-0.0,-0.0,-0.0,0.00010631556116725012,-0.006280305741487314,-0.0007646846081910104,0.0014260276735840209,3.902531980546271e-5,-9.398464333850515e-5,0.0003246500704797651,-2.747216499765357e-6,-3.422197243961069e-5,-2.5382255282196774e-5,-0.0009068157189825138,-3.871720745711351e-6,-3.5357662736386705e-7,-0.0
-5.82273102e-315,-0.0,-0.0,-0.0,8.072308603787963e-5,0.0001840981642315623,-0.009178935913855532,0.002669525139297898,-2.3816221233626293e-6,3.127041758556285e-6,0.00026179119648342387,1.5269069637663127e-6,7.626775592237027e-6,7.844930530541868e-5,-0.00030567590903885443,3.720408704913205e-7,-3.583019262535643e-8,-0.0
-9.722734084e-315,0.0,0.0,0.0,-3.457386734910281e-5,0.0003579962995912689,2.7351663644041085e-5,-0.004853605348705628,0.00013441858013747403,1.672712409003669e-5,0.0008119777795062258,1.0580667734953568e-5,8.90454870835333e-5,0.00036641542558174946,0.000309276974724538,7.269613422414626e-6,1.9302202631240124e-7,0.0
-5.071497625e-315,0.0,0.0,0.0,6.363339671051961e-5,0.0001796336247654604,-0.00029546641236891504,0.0028170651185010615,-0.002251853811902844,1.2862297612902502e-5,0.00027304859918078763,2.6577605206740406e-6,1.1043681034668539e-5,9.17610538312556e-5,-8.705145221254706e-5,1.1567242903903893e-6,1.2686171741437135e-8,0.0
-5.53052271e-315,-0.0,-0.0,-0.0,1.3910611959201547e-5,0.00020392497390595243,0.00014318762544188117,0.0030742167584931917,7.818387170372737e-5,-0.0022018935580798648,0.0003036628602915073,4.3536680610995226e-6,2.7576306336353214e-5,0.00012987893619233786,5.252718320312006e-5,2.216365091727008e-6,6.593863038424289e-8,-0.0
-6.20861005e-315,0.0,0.0,0.0,1.0987077252543264e-6,0.00014046034391387483,-0.0006099966260024133,0.0024530170172889065,4.0872530204235535e-5,-7.94063815469497e-5,-0.008065853625229337,-3.5180279690223186e-6,-3.5726448808967234e-5,-7.262375626398027e-5,-0.0006847244677088201,-3.812202842892739e-6,-2.8471368045259694e-7,0.0
-6.720309165e-315,-0.0,-0.0,-0.0,9.424909767006367e-5,0.00025652574827601826,7.347635062566943e-5,0.003945396613517293,9.001575425611244e-5,2.5991220534982097e-5,0.0003673197531388076,-6.409290077563165e-5,2.734742975838164e-5,0.00013744866243303242,-3.857279106117997e-5,2.061439139602433e-6,3.622379323896627e-8,-0.0
-5.790496977e-315,0.0,0.0,0.0,-1.4769492389127105e-5,0.00021471112518782628,8.668929789653908e-5,0.003522816937953566,8.223430472914667e-5,2.916024953078079e-5,0.00031158780977984447,3.832003022519871e-6,-0.0006946809171003741,0.00011012815440802573,-5.294365310806387e-5,1.6019705500359896e-6,3.5815001454434285e-8,0.0
-6.05272226e-315,-0.0,-0.0,-0.0,5.078101179704518e-6,0.00024594216353535916,0.000295640328828556,0.003890982302457194,9.036479316294299e-5,-8.285528383406281e-5,0.0003527319088636935,5.893287099736418e-6,3.3283628698084396e-5,-0.001643958209924565,0.00015911669855813302,3.3888157015504767e-6,1.3168695317725702e-7,-0.0
-5.940381583e-315,0.0,0.0,0.0,-1.6278827408282716e-5,0.0002010238357490458,-8.219234807240559e-5,0.0033734196018302934,7.661292834583485e-5,7.401345985184664e-6,0.0002936702090569355,2.5685044896288874e-6,8.311010739191926e-6,7.441148523323574e-5,-0.002711271491436012,3.3713675691376347e-7,-2.670776332595474e-8,0.0
-5.561245414e-315,-0.0,-0.0,-0.0,-6.753750153900141e-6,0.00021632239768745815,0.00018291871090743647,0.0034819259906109603,8.4629656366433e-5,4.414644045687368e-5,0.0003123039275915371,4.83887500111315e-6,3.065854758533172e-5,0.0001346734414333811,8.501305283562134e-5,-2.1902413248189962e-5,7.664169989916739e-8,-0.0
-5.455327295e-315,0.0,0.0,0.0,-7.188901079347967e-6,0.00022080069841612845,0.0002252521027389422,0.003509834559449271,8.339563678530477e-5,4.986786891231872e-5,0.0003166024786057677,5.040871249931576e-6,3.3717820802711636e-5,0.00014381668183971675,0.0001234204420072264,2.638477248694573e-6,-5.551535341174839e-5,0.0
